id_distribuidor,id_red,id_operacion,perdida_cosecha,dependientes,tiempo_vivienda,ingreso_neto,tipo_negocio,tiempo_op_negocio,edad,folio,creditos_con_claves_prevencion,creditos_completados_con_atraso,saldo_vencido_total,pagos_vencidos,creditos_totales,estado_distrito_federal,estado_jalisco,estado_mexico,estado_tabasco,estado_veracruz_de_ignacio_de_la_llave,sucursal_cardenas,sucursal_chalco,sucursal_chimalhuacan_2,sucursal_coatzacoalcos,sucursal_fortin,sucursal_ixtapaluca,sucursal_ixtapaluca_2,sucursal_nezahualcoyotl_2,sucursal_orizaba,sucursal_texcoco,sucursal_tonala,sucursal_tonala_2,sucursal_villahermosa,escolaridad_bachillerato,escolaridad_licenciatura,escolaridad_otro,escolaridad_primaria,escolaridad_secundaria,escolaridad_sin_estudios,escolaridad_tecnico,estado_civil_casada,estado_civil_divorciada,estado_civil_separada,estado_civil_soltera,estado_civil_union_libre,estado_civil_viuda,tipo_vivienda_familiar,tipo_vivienda_otro,tipo_vivienda_propia,tipo_vivienda_rentada,sexo_femenino,sexo_masculino,experiencia_no,experiencia_si,tipo_prestamo,target,probabilidad,target_predicted,grupo_riesgo,capital_pagado,capital_pendiente,capital,perdida_cosecha_estimada
98096,128976,128981,0.0,-0.7812465152139179,-0.3390308202878944,-0.0599626185982199,-0.3390308202878944,-0.1172299179326033,1.874208331165956,1063535397,0.4545454545454545,0.1363636363636363,-0.3124833838045495,0.2995424314143944,-0.4583832784256307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5283372730376283,1.0,6,50000.0,0.0,50000.0,0.04738720228367299
98096,138831,138836,0.0,-0.7812465152139179,-0.3390308202878944,-0.0599626185982199,-0.3390308202878944,-0.1172299179326033,1.874208331165956,1063535397,0.4545454545454545,0.1363636363636363,-0.3124833838045495,0.2995424314143944,-0.4583832784256307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5283372730376283,1.0,6,60000.0,0.0,60000.0,0.04738720228367299
98096,149047,149051,0.0,-0.7812465152139179,-0.3390308202878944,-0.0599626185982199,-0.3390308202878944,-0.1172299179326033,1.874208331165956,1063535397,0.4545454545454545,0.1363636363636363,-0.3124833838045495,0.2995424314143944,-0.4583832784256307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5283372730376283,1.0,6,42000.18,0.0,42000.18,0.04738720228367299
98096,98446,98455,0.0,-0.7812465152139179,-0.3390308202878944,-0.0599626185982199,-0.3390308202878944,-0.1172299179326033,1.874208331165956,1063535397,0.4545454545454545,0.1363636363636363,-0.3124833838045495,0.2995424314143944,-0.4583832784256307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5283372730376283,1.0,6,42000.0,0.0,42000.0,0.04738720228367299
98101,98344,98349,0.0,-0.7812465152139179,-0.3390308202878944,-0.0124613219333127,-0.3390308202878944,2.1288057071710327,-0.7250914455422951,1063535321,0.5454545454545454,0.0,-0.6167257520121234,-1.0208103478303792,-0.6878324363341908,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.6028289057000673,0.0,7,50000.0,0.0,50000.0,0.058936320469954895
98102,109425,109426,0.0,1.0705970764042578,0.1622659390563559,0.0207895857321223,0.1622659390563559,0.781184332108851,0.3776417930612051,1063535663,0.7352941176470589,0.1176470588235294,0.6195547638452708,-0.2823079458799126,-0.208075106161747,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.35716998591634086,1.0,3,55000.0,0.0,55000.0,0.030818136966340504
98102,119337,119338,0.0,1.0705970764042578,0.1622659390563559,0.0207895857321223,0.1622659390563559,0.781184332108851,0.3776417930612051,1063535663,0.7352941176470589,0.1176470588235294,0.6195547638452708,-0.2823079458799126,-0.208075106161747,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.35716998591634086,1.0,3,44000.0,0.0,44000.0,0.030818136966340504
98102,98712,98713,0.0,1.0705970764042578,0.1622659390563559,0.0207895857321223,0.1622659390563559,0.781184332108851,0.3776417930612051,1063535663,0.7352941176470589,0.1176470588235294,0.6195547638452708,-0.2823079458799126,-0.208075106161747,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.35716998591634086,1.0,3,37000.0,0.0,37000.0,0.030818136966340504
98105,109425,109427,0.0,0.1446752805951699,-0.8403275796321448,-0.0267117109327849,-0.8403275796321448,0.781184332108851,-0.252491486140795,1063535649,0.3636363636363636,0.0,-0.6167257520121234,-0.9984314871652136,-0.6878324363341908,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.24116198019012802,1.0,1,55000.0,0.0,55000.0,0.014364894417930874
98105,119337,119339,0.0,0.1446752805951699,-0.8403275796321448,-0.0267117109327849,-0.8403275796321448,0.781184332108851,-0.252491486140795,1063535649,0.3636363636363636,0.0,-0.6167257520121234,-0.9984314871652136,-0.6878324363341908,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.24116198019012802,1.0,1,44000.0,0.0,44000.0,0.014364894417930874
98105,131087,131089,0.0,0.1446752805951699,-0.8403275796321448,-0.0267117109327849,-0.8403275796321448,0.781184332108851,-0.252491486140795,1063535649,0.3636363636363636,0.0,-0.6167257520121234,-0.9984314871652136,-0.6878324363341908,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.24116198019012802,1.0,1,80000.0,0.0,80000.0,0.014364894417930874
98105,139192,139193,0.0,0.1446752805951699,-0.8403275796321448,-0.0267117109327849,-0.8403275796321448,0.781184332108851,-0.252491486140795,1063535649,0.3636363636363636,0.0,-0.6167257520121234,-0.9984314871652136,-0.6878324363341908,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.24116198019012802,1.0,1,92000.01,0.0,92000.01,0.014364894417930874
98105,98712,98715,0.0,0.1446752805951699,-0.8403275796321448,-0.0267117109327849,-0.8403275796321448,0.781184332108851,-0.252491486140795,1063535649,0.3636363636363636,0.0,-0.6167257520121234,-0.9984314871652136,-0.6878324363341908,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.24116198019012802,1.0,1,37000.0,0.0,37000.0,0.014364894417930874
98106,109425,109430,0.0,-0.7812465152139179,-0.8403275796321448,0.0207895857321223,-0.8403275796321448,-0.5664370429533305,1.2440750519639552,1063535636,0.6296296296296297,0.1111111111111111,-0.3019626721912199,-0.2375502245495813,-0.3540882066490124,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.29353707669306883,1.0,1,55000.0,0.0,55000.0,0.014364894417930874
98106,98712,98718,0.0,-0.7812465152139179,-0.8403275796321448,0.0207895857321223,-0.8403275796321448,-0.5664370429533305,1.2440750519639552,1063535636,0.6296296296296297,0.1111111111111111,-0.3019626721912199,-0.2375502245495813,-0.3540882066490124,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.29353707669306883,1.0,1,37000.0,0.0,37000.0,0.014364894417930874
98119,109425,109428,0.0,1.0705970764042578,-0.3390308202878944,-0.0267117109327849,-0.3390308202878944,-0.1172299179326033,1.4016083717644552,1063535632,0.7307692307692307,0.0769230769230769,-0.5124045905410034,-0.6627485771877287,-0.3749472210043361,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.3063896089208973,1.0,2,55000.0,0.0,55000.0,0.02586073969105862
98119,119337,119340,0.0,1.0705970764042578,-0.3390308202878944,-0.0267117109327849,-0.3390308202878944,-0.1172299179326033,1.4016083717644552,1063535632,0.7307692307692307,0.0769230769230769,-0.5124045905410034,-0.6627485771877287,-0.3749472210043361,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.3063896089208973,1.0,2,44000.0,0.0,44000.0,0.02586073969105862
98119,131087,131090,0.0,1.0705970764042578,-0.3390308202878944,-0.0267117109327849,-0.3390308202878944,-0.1172299179326033,1.4016083717644552,1063535632,0.7307692307692307,0.0769230769230769,-0.5124045905410034,-0.6627485771877287,-0.3749472210043361,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.3063896089208973,1.0,2,80000.0,0.0,80000.0,0.02586073969105862
98119,139192,139194,0.0,1.0705970764042578,-0.3390308202878944,-0.0267117109327849,-0.3390308202878944,-0.1172299179326033,1.4016083717644552,1063535632,0.7307692307692307,0.0769230769230769,-0.5124045905410034,-0.6627485771877287,-0.3749472210043361,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.3063896089208973,1.0,2,92000.01,0.0,92000.01,0.02586073969105862
98119,98712,98716,0.0,1.0705970764042578,-0.3390308202878944,-0.0267117109327849,-0.3390308202878944,-0.1172299179326033,1.4016083717644552,1063535632,0.7307692307692307,0.0769230769230769,-0.5124045905410034,-0.6627485771877287,-0.3749472210043361,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.3063896089208973,1.0,2,37000.0,0.0,37000.0,0.02586073969105862
98124,109425,109431,0.0,0.1446752805951699,3.170046495121858,-0.0029610626003312,3.170046495121858,0.781184332108851,-0.0161915064400449,1063535626,0.8035714285714286,0.0535714285714285,-0.5302898002836636,-0.5732331345270661,0.2508232096553731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2844956154058845,1.0,1,55000.0,0.0,55000.0,0.014364894417930874
98124,119337,119343,0.0,0.1446752805951699,3.170046495121858,-0.0029610626003312,3.170046495121858,0.781184332108851,-0.0161915064400449,1063535626,0.8035714285714286,0.0535714285714285,-0.5302898002836636,-0.5732331345270661,0.2508232096553731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2844956154058845,1.0,1,44000.0,0.0,44000.0,0.014364894417930874
98124,131087,131092,0.0,0.1446752805951699,3.170046495121858,-0.0029610626003312,3.170046495121858,0.781184332108851,-0.0161915064400449,1063535626,0.8035714285714286,0.0535714285714285,-0.5302898002836636,-0.5732331345270661,0.2508232096553731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2844956154058845,1.0,1,80000.0,0.0,80000.0,0.014364894417930874
98124,139192,139196,0.0,0.1446752805951699,3.170046495121858,-0.0029610626003312,3.170046495121858,0.781184332108851,-0.0161915064400449,1063535626,0.8035714285714286,0.0535714285714285,-0.5302898002836636,-0.5732331345270661,0.2508232096553731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2844956154058845,1.0,1,92000.01,0.0,92000.01,0.014364894417930874
98124,98712,98719,0.0,0.1446752805951699,3.170046495121858,-0.0029610626003312,3.170046495121858,0.781184332108851,-0.0161915064400449,1063535626,0.8035714285714286,0.0535714285714285,-0.5302898002836636,-0.5732331345270661,0.2508232096553731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2844956154058845,1.0,1,37000.0,0.0,37000.0,0.014364894417930874
98125,109062,109073,0.0,0.1446752805951699,-0.3390308202878944,-0.0020110366670331,-0.3390308202878944,2.57801283219176,0.2988751331609551,1063535509,0.746268656716418,0.0149253731343283,-0.4373476190048551,-0.6851274378528944,0.4802723675639332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.44528942084791334,1.0,4,378000.05,0.0,378000.05,0.02889684065271636
98125,119278,119289,0.0,0.1446752805951699,-0.3390308202878944,-0.0020110366670331,-0.3390308202878944,2.57801283219176,0.2988751331609551,1063535509,0.746268656716418,0.0149253731343283,-0.4373476190048551,-0.6851274378528944,0.4802723675639332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.44528942084791334,1.0,4,347000.04,0.0,347000.04,0.02889684065271636
98125,133552,133560,0.0,0.1446752805951699,-0.3390308202878944,-0.0020110366670331,-0.3390308202878944,2.57801283219176,0.2988751331609551,1063535509,0.746268656716418,0.0149253731343283,-0.4373476190048551,-0.6851274378528944,0.4802723675639332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.44528942084791334,1.0,4,198000.02,0.0,198000.02,0.02889684065271636
98125,154166,154174,0.0184905509196753,0.1446752805951699,-0.3390308202878944,-0.0020110366670331,-0.3390308202878944,2.57801283219176,0.2988751331609551,1063535509,0.746268656716418,0.0149253731343283,-0.4373476190048551,-0.6851274378528944,0.4802723675639332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,0,0.44528942084791334,1.0,4,156060.13,2940.0,159000.13,0.02889684065271636
98125,98612,98623,0.0,0.1446752805951699,-0.3390308202878944,-0.0020110366670331,-0.3390308202878944,2.57801283219176,0.2988751331609551,1063535509,0.746268656716418,0.0149253731343283,-0.4373476190048551,-0.6851274378528944,0.4802723675639332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.44528942084791334,1.0,4,340000.06,0.0,340000.06,0.02889684065271636
98131,109425,109429,0.0,-0.7812465152139179,-0.8403275796321448,-0.0385870350990117,-0.8403275796321448,0.781184332108851,1.5591416915649554,1063535622,0.7916666666666666,0.25,-0.2432681758221184,0.8366350873783701,-0.4166652497149834,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.39985426976013383,1.0,3,55000.0,0.0,55000.0,0.030818136966340504
98131,119337,119341,0.0,-0.7812465152139179,-0.8403275796321448,-0.0385870350990117,-0.8403275796321448,0.781184332108851,1.5591416915649554,1063535622,0.7916666666666666,0.25,-0.2432681758221184,0.8366350873783701,-0.4166652497149834,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.39985426976013383,1.0,3,44000.0,0.0,44000.0,0.030818136966340504
98131,131087,131091,0.0,-0.7812465152139179,-0.8403275796321448,-0.0385870350990117,-0.8403275796321448,0.781184332108851,1.5591416915649554,1063535622,0.7916666666666666,0.25,-0.2432681758221184,0.8366350873783701,-0.4166652497149834,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.39985426976013383,1.0,3,80000.0,0.0,80000.0,0.030818136966340504
98131,139192,139195,0.0,-0.7812465152139179,-0.8403275796321448,-0.0385870350990117,-0.8403275796321448,0.781184332108851,1.5591416915649554,1063535622,0.7916666666666666,0.25,-0.2432681758221184,0.8366350873783701,-0.4166652497149834,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.39985426976013383,1.0,3,92000.01,0.0,92000.01,0.030818136966340504
98131,98712,98717,0.0,-0.7812465152139179,-0.8403275796321448,-0.0385870350990117,-0.8403275796321448,0.781184332108851,1.5591416915649554,1063535622,0.7916666666666666,0.25,-0.2432681758221184,0.8366350873783701,-0.4166652497149834,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.39985426976013383,1.0,3,37000.0,0.0,37000.0,0.030818136966340504
98215,109062,109072,0.0,0.1446752805951699,-0.8403275796321448,-0.007711192266822,-0.8403275796321448,0.3319772070881238,-0.8038581054425451,1063535499,0.391304347826087,0.1014492753623188,-0.4070036718253573,0.254784710084063,0.5219903962745805,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.4149300465877056,1.0,4,378000.05,0.0,378000.05,0.02889684065271636
98215,98612,98622,0.0,0.1446752805951699,-0.8403275796321448,-0.007711192266822,-0.8403275796321448,0.3319772070881238,-0.8038581054425451,1063535499,0.391304347826087,0.1014492753623188,-0.4070036718253573,0.254784710084063,0.5219903962745805,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.4149300465877056,1.0,4,340000.06,0.0,340000.06,0.02889684065271636
98226,109062,109068,0.0,-0.7812465152139179,-0.8403275796321448,-0.0741607561713607,-0.8403275796321448,-1.0156441679740578,1.0865417321634552,1063535492,0.90625,0.0,-0.6167257520121234,-0.9424843355022996,-0.2497931348723942,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.4448670035027209,1.0,4,378000.05,0.0,378000.05,0.02889684065271636
98226,119278,119284,0.0,-0.7812465152139179,-0.8403275796321448,-0.0741607561713607,-0.8403275796321448,-1.0156441679740578,1.0865417321634552,1063535492,0.90625,0.0,-0.6167257520121234,-0.9424843355022996,-0.2497931348723942,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.4448670035027209,1.0,4,347000.04,0.0,347000.04,0.02889684065271636
98226,133552,133557,0.0,-0.7812465152139179,-0.8403275796321448,-0.0741607561713607,-0.8403275796321448,-1.0156441679740578,1.0865417321634552,1063535492,0.90625,0.0,-0.6167257520121234,-0.9424843355022996,-0.2497931348723942,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.4448670035027209,1.0,4,198000.02,0.0,198000.02,0.02889684065271636
98226,154166,154171,0.0184905509196753,-0.7812465152139179,-0.8403275796321448,-0.0741607561713607,-0.8403275796321448,-1.0156441679740578,1.0865417321634552,1063535492,0.90625,0.0,-0.6167257520121234,-0.9424843355022996,-0.2497931348723942,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,0,0.4448670035027209,1.0,4,156060.13,2940.0,159000.13,0.02889684065271636
98226,98612,98618,0.0,-0.7812465152139179,-0.8403275796321448,-0.0741607561713607,-0.8403275796321448,-1.0156441679740578,1.0865417321634552,1063535492,0.90625,0.0,-0.6167257520121234,-0.9424843355022996,-0.2497931348723942,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.4448670035027209,1.0,4,340000.06,0.0,340000.06,0.02889684065271636
98236,99231,99232,0.0,0.1446752805951699,-0.3390308202878944,0.0131893782657371,-0.3390308202878944,-1.0156441679740578,0.6139417727619552,1063536181,0.6388888888888888,0.0833333333333333,0.046951191248215,0.1093221157604863,-0.1663570774510997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.47859464654367445,1.0,5,34000.0,0.0,34000.0,0.031661902689438914
98276,109045,109050,0.0,1.9965188722133456,2.167452976433357,0.0017890670661594,2.167452976433357,-1.0156441679740578,0.3776417930612051,1063535720,0.4736842105263157,0.3157894736842105,-0.0591280365056588,-0.4053916795383237,-0.5209603214916017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3668714810136142,1.0,3,55000.0,0.0,55000.0,0.030818136966340504
98276,118041,118046,0.0,1.9965188722133456,2.167452976433357,0.0017890670661594,2.167452976433357,-1.0156441679740578,0.3776417930612051,1063535720,0.4736842105263157,0.3157894736842105,-0.0591280365056588,-0.4053916795383237,-0.5209603214916017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3668714810136142,1.0,3,83000.01,0.0,83000.01,0.030818136966340504
98276,131742,131747,0.0,1.9965188722133456,2.167452976433357,0.0017890670661594,2.167452976433357,-1.0156441679740578,0.3776417930612051,1063535720,0.4736842105263157,0.3157894736842105,-0.0591280365056588,-0.4053916795383237,-0.5209603214916017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3668714810136142,1.0,3,81000.01,0.0,81000.01,0.030818136966340504
98276,140138,140143,0.0,1.9965188722133456,2.167452976433357,0.0017890670661594,2.167452976433357,-1.0156441679740578,0.3776417930612051,1063535720,0.4736842105263157,0.3157894736842105,-0.0591280365056588,-0.4053916795383237,-0.5209603214916017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3668714810136142,1.0,3,85000.01,0.0,85000.01,0.030818136966340504
98276,149805,149810,0.0,1.9965188722133456,2.167452976433357,0.0017890670661594,2.167452976433357,-1.0156441679740578,0.3776417930612051,1063535720,0.4736842105263157,0.3157894736842105,-0.0591280365056588,-0.4053916795383237,-0.5209603214916017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3668714810136142,1.0,3,131000.02,0.0,131000.02,0.030818136966340504
98276,98763,98769,0.0,1.9965188722133456,2.167452976433357,0.0017890670661594,2.167452976433357,-1.0156441679740578,0.3776417930612051,1063535720,0.4736842105263157,0.3157894736842105,-0.0591280365056588,-0.4053916795383237,-0.5209603214916017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3668714810136142,1.0,3,30000.0,0.0,30000.0,0.030818136966340504
98281,109271,109277,0.4313388785659464,-0.7812465152139179,0.6635626984006062,0.0074892226659482,0.6635626984006062,-1.0156441679740578,0.2988751331609551,1063535615,0.9130434782608696,0.1739130434782608,-0.4017571590602891,-0.8194006018438884,-0.437524264070307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,0,0.5542345955878973,0.0,6,43818.74,33237.24,77055.98,0.04738720228367299
98281,98634,98640,0.0,-0.7812465152139179,0.6635626984006062,0.0074892226659482,0.6635626984006062,-1.0156441679740578,0.2988751331609551,1063535615,0.9130434782608696,0.1739130434782608,-0.4017571590602891,-0.8194006018438884,-0.437524264070307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.5542345955878973,0.0,6,54000.0,0.0,54000.0,0.04738720228367299
98285,109045,109047,0.0,0.1446752805951699,0.1622659390563559,0.0112893263991408,0.1622659390563559,1.6795985821503052,0.6139417727619552,1063535713,0.6041666666666666,0.0208333333333333,-0.4873348422097668,-0.8305900321764712,1.085183783868319,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2827698285514779,1.0,1,55000.0,0.0,55000.0,0.014364894417930874
98285,118041,118043,0.0,0.1446752805951699,0.1622659390563559,0.0112893263991408,0.1622659390563559,1.6795985821503052,0.6139417727619552,1063535713,0.6041666666666666,0.0208333333333333,-0.4873348422097668,-0.8305900321764712,1.085183783868319,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2827698285514779,1.0,1,83000.01,0.0,83000.01,0.014364894417930874
98285,131742,131744,0.0,0.1446752805951699,0.1622659390563559,0.0112893263991408,0.1622659390563559,1.6795985821503052,0.6139417727619552,1063535713,0.6041666666666666,0.0208333333333333,-0.4873348422097668,-0.8305900321764712,1.085183783868319,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2827698285514779,1.0,1,81000.01,0.0,81000.01,0.014364894417930874
