id_distribuidor,folio,saldo_vencido_total,pagos_vencidos,creditos_totales,creditos_con_claves_prevencion,creditos_completados_con_atraso,creditos_completados_sin_atraso
80941,1063526892,2994.0,19.0,90,62,1,89
80956,1063526821,14995.0,36.0,81,5,7,74
80993,1063526800,65261.0,350.0,81,40,9,72
81019,1063550871,32016.0,57.0,14,12,7,7
81059,1063526700,96868.0,118.0,43,24,9,34
81076,1063526703,97913.0,130.0,97,58,9,88
81078,1063550693,69732.0,161.0,25,16,8,17
81097,1063526964,3840.0,9.0,35,3,1,34
81175,1063526885,22124.0,71.0,12,5,4,8
81183,1063526746,73558.0,71.0,32,7,13,19
81187,1063550788,165639.0,174.0,39,21,9,30
81194,1063527135,53051.0,45.0,6,4,3,3
81195,1063526717,12201.0,113.0,86,23,5,81
81197,1063550686,248075.0,111.0,126,23,11,115
81207,1063550784,21283.0,27.0,15,11,2,13
81208,1063527146,61682.0,98.0,44,11,5,39
81222,1063527144,54147.0,149.0,20,13,5,15
81226,1063527141,59635.0,70.0,28,18,4,24
81262,1063527014,28682.0,40.0,24,15,2,22
81277,1063526928,21356.0,120.0,50,31,3,47
81278,1063526945,27395.0,114.0,45,22,4,41
81279,1063526937,31333.0,47.0,69,32,7,62
81281,1063526938,32205.0,192.0,50,43,3,47
81301,1063526818,48034.0,55.0,48,17,3,45
81328,1063527156,13724.0,116.0,21,7,5,16
81336,1063550792,53016.0,157.0,33,23,6,27
81339,1063527154,11990.0,82.0,7,5,1,6
81363,1063527019,16990.0,63.0,32,6,4,28
81398,1063550704,66175.0,211.0,38,24,12,26
81401,1063527002,8122.0,34.0,7,3,1,6
81410,1063527475,12951.0,316.0,30,11,5,25
81417,1063527235,108366.0,17.0,42,24,2,40
81419,1063550861,24251.0,253.0,36,13,3,33
81422,1063527462,8438.0,148.0,114,24,4,110
81450,1063550719,911.0,22.0,12,9,1,11
81452,1063527035,11091.0,54.0,9,5,2,7
81453,1063527116,110359.0,169.0,68,44,12,56
81454,1063550751,4342.0,114.0,38,29,6,32
81458,1063527091,127658.0,164.0,73,46,15,58
81460,1063527105,140718.0,154.0,106,60,12,94
81495,1063550716,40836.0,127.0,25,11,4,21
81496,1063527027,13918.0,150.0,24,11,4,20
81497,1063527031,6655.0,56.0,6,2,3,3
81512,1063550761,97989.0,95.0,45,24,10,35
81525,1063550772,23421.0,52.0,18,16,4,14
81526,1063550763,1985.0,26.0,13,8,1,12
81530,1063550778,351132.0,226.0,49,32,14,35
81565,1063526883,130114.0,40.0,38,2,3,35
81570,1063526853,14508.0,79.0,47,34,1,46
81576,1063550683,110785.0,188.0,172,89,6,166
81580,1063526951,45420.0,361.0,59,34,5,54
81587,1063527211,48512.0,94.0,46,23,4,42
81605,1063527004,24049.0,46.0,28,17,5,23
81608,1063550813,132305.0,274.0,69,29,11,58
81610,1063527265,43290.0,113.0,63,47,6,57
81640,1063550739,56523.0,149.0,12,8,7,5
81641,1063550740,105658.0,84.0,11,3,11,0
81642,1063550730,105376.0,156.0,39,21,9,30
81643,1063550732,16612.0,43.0,15,11,4,11
81661,1063550846,243834.0,78.0,33,22,3,30
81671,1063527160,25221.0,212.0,48,41,4,44
81695,1063527129,8541.0,58.0,16,8,3,13
81739,1063526863,1993.0,426.0,136,55,7,129
81765,1063550805,213830.0,256.0,60,41,11,49
81769,1063527212,86525.0,33.0,33,20,4,29
81774,1063550794,160340.0,142.0,158,55,27,131
81775,1063527218,19191.0,89.0,27,17,6,21
81808,1063527161,25441.0,33.0,14,7,2,12
81810,1063550850,19886.0,91.0,7,4,3,4
81815,1063527418,18019.0,47.0,50,17,3,47
81840,1063527122,30597.0,52.0,9,5,3,6
81842,1063527120,224257.0,60.0,42,33,6,36
81884,1063527147,68792.0,57.0,17,8,3,14
81911,1063526899,92953.0,174.0,31,20,8,23
81915,1063527055,0.0,0.0,47,4,0,47
81916,1063526992,73462.0,33.0,59,30,4,55
81923,1063550858,7618.0,172.0,26,24,4,22
81925,1063527463,51587.0,447.0,30,9,10,20
81929,1063527188,67919.0,272.0,62,26,12,50
81941,1063550814,50606.0,94.0,43,32,5,38
81942,1063527260,12946.0,75.0,46,30,4,42
81944,1063527114,6066.0,73.0,17,5,1,16
81955,1063527378,0.0,0.0,84,5,0,84
81968,1063527023,7417.0,60.0,77,48,4,73
81969,1063550832,109409.0,118.0,53,38,8,45
81972,1063527495,25667.0,235.0,27,17,7,20
81973,1063550889,24774.0,250.0,30,22,10,20
81977,1063550895,41823.0,52.0,12,10,3,9
81979,1063550891,25215.0,139.0,67,44,6,61
81980,1063550885,21096.0,62.0,24,17,3,21
82022,1063527080,73430.0,49.0,8,5,3,5
82063,1063526909,16475.0,140.0,62,33,6,56
82070,1063527515,129391.0,162.0,9,3,4,5
82094,1063550840,112118.0,43.0,26,9,4,22
82161,1063527222,90956.0,337.0,45,22,10,35
82162,1063527041,36062.0,46.0,16,11,4,12
82319,1063527444,1601.0,36.0,39,27,1,38
82468,1063527207,29632.0,42.0,71,10,3,68
82509,1063550882,68000.0,133.0,33,22,7,26
82539,1063527226,86560.0,126.0,51,25,7,44
82550,1063527182,11073.0,46.0,13,4,4,9
82634,1063550809,90363.0,539.0,80,51,9,71
82683,1063527780,84324.0,170.0,91,46,12,79
82686,1063527755,51264.0,48.0,29,18,4,25
82694,1063527761,19597.0,134.0,29,7,3,26
82732,1063529658,28622.0,16.0,48,13,4,44
82736,1063527178,13484.0,31.0,14,2,2,12
82739,1063527660,120278.0,132.0,72,58,10,62
82756,1063527882,0.0,50.0,88,35,0,88
82758,1063527851,29430.0,30.0,27,10,1,26
82908,1063527289,84218.0,163.0,49,14,11,38
83037,1063550910,92106.0,128.0,21,15,4,17
83041,1063550907,100013.0,124.0,32,28,7,25
83043,1063527543,22418.0,39.0,13,7,4,9
83046,1063527548,8904.0,29.0,20,16,3,17
83047,1063527539,35517.0,113.0,60,30,7,53
83048,1063550812,33882.0,117.0,40,21,6,34
83068,1063527489,15418.0,120.0,42,25,2,40
83132,1063550930,351770.0,313.0,62,28,15,47
83144,1063527246,45014.0,102.0,23,9,3,20
83191,1063527355,320.0,41.0,46,34,1,45
83223,1063527560,6509.0,182.0,62,7,3,59
83229,1063527336,7236.0,66.0,78,35,3,75
83236,1063527318,55774.0,88.0,202,23,15,187
83239,1063527453,4685.0,72.0,11,3,4,7
83246,1063527499,31229.0,133.0,64,50,4,60
83254,1063527568,67451.0,76.0,15,10,5,10
83272,1063527273,3106.0,16.0,33,14,2,31
83292,1063550929,56886.0,192.0,15,12,5,10
83300,1063527864,0.0,87.0,11,5,0,11
83302,1063527764,52966.0,57.0,17,13,2,15
83304,1063550897,42693.0,65.0,29,14,6,23
83326,1063527482,993.0,6.0,6,4,1,5
83341,1063550835,94500.0,149.0,77,46,8,69
83362,1063527804,76011.0,74.0,13,10,6,7
83378,1063527283,0.0,4.0,22,7,0,22
83405,1063527254,8501.0,42.0,17,3,3,14
83406,1063527375,38309.0,74.0,125,85,6,119
83410,1063527331,0.0,0.0,3,1,0,3
83415,1063527846,21225.0,28.0,46,20,2,44
83500,1063527413,53251.0,161.0,164,17,4,160
83512,1063550974,46055.0,181.0,20,15,7,13
83516,1063550855,53890.0,81.0,36,19,7,29
83522,1063527442,70362.0,147.0,42,25,6,36
83529,1063527649,5626.0,157.0,81,44,4,77
83538,1063527480,305.0,4.0,93,67,1,92
83547,1063527391,54156.0,225.0,51,35,13,38
83610,1063527738,8218.0,16.0,9,3,3,6
83711,1063527642,6213.0,80.0,106,30,4,102
83712,1063527618,271015.0,281.0,34,14,10,24
83713,1063527633,204.0,21.0,85,10,1,84
83714,1063527595,28015.0,68.0,23,7,3,20
83716,1063550967,1481.0,23.0,21,12,1,20
83717,1063551022,25917.0,45.0,14,11,3,11
83721,1063527555,96911.0,176.0,25,14,8,17
83724,1063550923,17165.0,58.0,66,21,3,63
83730,1063527363,52956.0,160.0,145,39,37,108
83739,1063527576,8735.0,81.0,36,11,2,34
83740,1063527591,7201.0,24.0,20,10,3,17
83742,1063527831,0.0,1.0,2,1,0,2
83744,1063527819,0.0,0.0,19,9,0,19
83745,1063527810,1146.0,72.0,18,5,1,17
83797,1063528166,1116.0,16.0,52,3,1,51
83800,1063527672,39947.0,61.0,53,37,7,46
83803,1063550937,42063.0,59.0,31,15,4,27
83814,1063550980,21269.0,23.0,7,7,2,5
83824,1063550983,51668.0,132.0,18,17,5,13
83882,1063527680,72584.0,145.0,30,12,6,24
83883,1063527675,35867.0,50.0,45,21,5,40
83896,1063527837,76967.0,128.0,31,16,17,14
84062,1063527663,167.0,7.0,4,0,1,3
84118,1063550958,17132.0,14.0,2,1,2,0
84129,1063527703,14165.0,92.0,18,9,7,11
84223,1063527638,1489.0,74.0,65,35,2,63
84230,1063527967,138884.0,165.0,30,21,9,21
84231,1063527974,7167.0,166.0,67,29,5,62
84238,1063527962,509.0,16.0,27,11,1,26
84416,1063528987,58895.0,74.0,42,17,2,40
84453,1063527689,76247.0,109.0,12,8,7,5
84455,1063551040,32041.0,88.0,26,5,7,19
84632,1063527654,25065.0,86.0,52,37,7,45
84639,1063528009,170310.0,47.0,36,23,5,31
84643,1063528487,8372.0,8.0,7,6,1,6
84645,1063528509,7451.0,13.0,10,4,4,6
84648,1063528504,8868.0,190.0,33,25,2,31
84654,1063528500,1503.0,9.0,6,2,1,5
84656,1063551093,15314.0,130.0,30,21,5,25
84685,1063527996,5820.0,93.0,25,5,1,24
84688,1063527993,1653.0,11.0,24,1,1,23
84691,1063527992,2684.0,27.0,28,3,2,26
84693,1063527990,160020.0,172.0,48,20,14,34
84696,1063527981,157798.0,69.0,71,35,4,67
84712,1063528064,0.0,4.0,35,12,0,35
84717,1063550939,2047.0,10.0,15,9,1,14
84718,1063528068,22550.0,43.0,75,19,3,72
84719,1063528057,3960.0,314.0,73,21,7,66
84722,1063528076,38318.0,55.0,120,45,2,118
84726,1063528117,262083.0,123.0,151,46,8,143
84734,1063528104,29367.0,53.0,82,30,2,80
84738,1063528090,693.0,28.0,138,9,1,137
84747,1063527958,18600.0,56.0,44,29,5,39
84748,1063527945,28599.0,313.0,70,55,14,56
84751,1063527730,53152.0,273.0,39,19,7,32
84752,1063527710,33936.0,227.0,67,50,6,61
84754,1063527726,78010.0,35.0,12,6,5,7
84760,1063527955,23235.0,55.0,9,7,4,5
84762,1063528085,3841.0,25.0,92,10,1,91
84764,1063551024,90548.0,168.0,28,14,11,17
84780,1063527699,3721.0,25.0,69,28,1,68
84787,1063527931,83289.0,60.0,36,12,5,31
84788,1063528128,2076.0,5.0,11,3,1,10
84789,1063527935,109452.0,235.0,41,19,8,33
84792,1063527723,0.0,0.0,1,0,0,1
84795,1063527913,132933.0,35.0,43,27,5,38
84796,1063527714,10119.0,31.0,17,7,3,14
84798,1063551006,130163.0,244.0,58,31,15,43
84801,1063527926,80904.0,56.0,100,31,6,94
84804,1063551002,109767.0,32.0,18,10,4,14
84857,1063528227,23162.0,183.0,38,11,5,33
84863,1063528242,44624.0,111.0,35,26,7,28
84865,1063528216,13400.0,98.0,20,11,6,14
84868,1063527787,20583.0,344.0,68,37,2,66
84881,1063527832,25425.0,88.0,22,9,7,15
84893,1063551168,84908.0,209.0,31,25,8,23
84899,1063527843,16963.0,144.0,22,14,6,16
84919,1063527862,7178.0,19.0,59,25,2,57
84920,1063551048,25589.0,53.0,7,2,3,4
84925,1063527978,3953.0,6.0,8,5,1,7
84929,1063527732,42365.0,205.0,38,23,8,30
84934,1063528329,45280.0,211.0,26,17,7,19
84935,1063551078,83020.0,125.0,13,8,6,7
84937,1063551058,246480.0,197.0,17,9,7,10
84939,1063551075,178245.0,142.0,27,17,6,21
84940,1063551067,76036.0,115.0,20,13,6,14
84955,1063528723,54553.0,115.0,64,23,9,55
84957,1063551140,127410.0,177.0,68,46,11,57
84958,1063528729,126303.0,166.0,41,20,7,34
84959,1063551136,170194.0,112.0,64,30,9,55
84960,1063528724,20071.0,247.0,33,11,3,30
84962,1063528205,85226.0,121.0,101,32,10,91
84963,1063528197,18676.0,95.0,33,23,4,29
84967,1063528179,128770.0,214.0,81,40,10,71
84975,1063550963,24782.0,26.0,4,1,2,2
85034,1063528212,67888.0,74.0,50,31,4,46
85064,1063551011,11880.0,133.0,12,10,6,6
85072,1063527903,140724.0,214.0,95,33,5,90
85078,1063528323,0.0,9.0,77,41,0,77
85084,1063527888,73765.0,248.0,61,32,6,55
85088,1063527886,337660.0,172.0,78,48,8,70
85094,1063528170,8507.0,82.0,35,26,3,32
85118,1063527896,9120.0,80.0,81,55,2,79
85121,1063528193,35845.0,194.0,33,16,4,29
85126,1063528188,55747.0,267.0,61,36,9,52
85147,1063527743,913.0,3.0,18,4,1,17
85163,1063551110,69197.0,178.0,49,13,8,41
85165,1063528582,5509.0,42.0,19,6,3,16
85177,1063551116,78884.0,251.0,28,13,13,15
85180,1063551096,23844.0,88.0,25,11,8,17
85181,1063528596,54039.0,86.0,33,10,6,27
85203,1063527797,113673.0,88.0,17,4,10,7
85207,1063527910,590.0,49.0,24,11,2,22
85209,1063529559,10299.0,19.0,7,1,3,4
85216,1063551124,68490.0,199.0,83,46,10,73
85218,1063527911,22643.0,45.0,16,10,3,13
85222,1063550987,94344.0,266.0,52,30,11,41
85228,1063550989,34006.0,115.0,32,13,7,25
85230,1063550970,64743.0,252.0,12,8,7,5
85268,1063528813,52019.0,282.0,86,50,8,78
85269,1063551164,96254.0,190.0,110,60,19,91
85274,1063550954,16069.0,183.0,17,7,4,13
85280,1063528032,101469.0,74.0,67,43,3,64
85298,1063528140,66775.0,680.0,34,9,8,26
85335,1063527815,6700.0,69.0,3,1,1,2
85346,1063528050,0.0,0.0,1,0,0,1
85360,1063527894,83260.0,268.0,98,36,2,96
85363,1063527883,18337.0,48.0,26,6,3,23
85383,1063529245,4696.0,151.0,52,35,6,46
85388,1063528024,9961.0,30.0,4,2,1,3
85390,1063551028,40237.0,103.0,9,6,6,3
85392,1063550995,73014.0,133.0,28,19,9,19
85394,1063528246,11940.0,5.0,18,10,1,17
85395,1063551020,84381.0,46.0,8,4,3,5
85396,1063551012,97185.0,235.0,78,36,11,67
85400,1063528020,26650.0,55.0,38,6,4,34
85401,1063528022,48180.0,136.0,20,9,2,18
85406,1063528015,161434.0,194.0,61,36,12,49
85551,1063528149,10614.0,59.0,29,15,1,28
85562,1063528412,54265.0,62.0,21,14,3,18
85564,1063528406,147118.0,225.0,96,44,8,88
85616,1063528444,34908.0,39.0,25,16,2,23
85623,1063528040,45844.0,68.0,25,13,4,21
85655,1063528114,38464.0,62.0,134,50,2,132
85906,1063528263,78672.0,72.0,64,38,4,60
85910,1063528267,28259.0,53.0,48,29,4,44
85924,1063528258,2781.0,50.0,28,17,3,25
85965,1063551038,65599.0,173.0,18,7,6,12
85966,1063551341,62439.0,51.0,46,9,7,39
85978,1063528965,1822.0,275.0,67,9,1,66
85979,1063528990,5685.0,26.0,18,8,1,17
85982,1063528968,0.0,0.0,1,0,0,1
85986,1063528985,25614.0,314.0,30,2,2,28
85989,1063528978,31776.0,400.0,33,23,4,29
86057,1063529154,26743.0,47.0,26,24,3,23
86064,1063528401,40739.0,101.0,64,47,6,58
86073,1063528386,509218.0,298.0,47,23,13,34
86075,1063528423,72443.0,50.0,43,33,4,39
86082,1063528438,56684.0,46.0,39,24,3,36
86084,1063528403,16714.0,77.0,41,24,4,37
86094,1063528224,0.0,0.0,47,26,0,47
86206,1063528389,9704.0,58.0,12,4,4,8
86224,1063528291,76098.0,72.0,53,30,5,48
86233,1063528300,0.0,2.0,18,6,0,18
86234,1063528294,4328.0,187.0,92,36,3,89
86240,1063529123,16916.0,122.0,29,22,4,25
86244,1063528707,11451.0,262.0,18,8,2,16
86245,1063528705,34937.0,64.0,28,17,2,26
86247,1063528674,43653.0,112.0,11,1,6,5
86249,1063528666,34523.0,57.0,22,11,3,19
86253,1063528715,0.0,0.0,3,2,0,3
86254,1063528700,6546.0,73.0,34,22,2,32
86296,1063528173,5860.0,27.0,46,22,1,45
86316,1063528552,0.0,0.0,6,2,0,6
86319,1063528516,40112.0,148.0,49,35,8,41
86322,1063528528,12724.0,43.0,83,26,2,81
86323,1063528270,0.0,0.0,15,9,0,15
86338,1063528567,18869.0,15.0,24,19,1,23
86345,1063528560,23801.0,46.0,31,24,3,28
86348,1063551089,19556.0,48.0,22,19,4,18
86349,1063528452,140497.0,183.0,56,27,8,48
86350,1063528576,25733.0,102.0,40,24,5,35
86351,1063528461,4832.0,26.0,9,8,2,7
86355,1063528471,0.0,1.0,16,4,0,16
86356,1063551087,83391.0,103.0,36,26,9,27
86367,1063529048,0.0,5.0,164,23,0,164
86374,1063551131,92956.0,197.0,46,29,15,31
86377,1063551193,165137.0,176.0,64,37,9,55
86392,1063528802,103002.0,145.0,50,19,11,39
86460,1063551149,142875.0,132.0,54,33,13,41
86461,1063528320,27983.0,23.0,11,5,1,10
86463,1063551044,28408.0,74.0,30,24,4,26
86472,1063551042,41055.0,182.0,16,8,8,8
86477,1063528829,17745.0,132.0,16,3,4,12
86484,1063529228,25974.0,114.0,69,48,7,62
86485,1063551206,40297.0,160.0,19,18,6,13
86486,1063529231,9081.0,155.0,19,13,3,16
86487,1063529226,54553.0,138.0,62,37,8,54
86488,1063528684,1546.0,6.0,4,0,1,3
86492,1063529856,53535.0,145.0,79,53,6,73
86493,1063528343,7415.0,35.0,34,20,2,32
86524,1063551055,12450.0,26.0,16,4,3,13
86548,1063529013,125048.0,80.0,18,10,7,11
86560,1063528317,32244.0,58.0,22,4,3,19
86562,1063528306,15499.0,200.0,74,30,3,71
86577,1063528302,44014.0,124.0,89,57,4,85
86585,1063528603,61328.0,120.0,46,12,8,38
86586,1063528599,64298.0,140.0,151,77,3,148
86588,1063528601,282.0,181.0,54,10,1,53
86590,1063528608,53763.0,155.0,91,37,4,87
86591,1063528612,32796.0,68.0,22,2,2,20
86604,1063528623,8617.0,220.0,57,38,3,54
86609,1063528628,18792.0,12.0,31,19,1,30
86616,1063528631,10346.0,120.0,38,21,5,33
86630,1063528367,0.0,1.0,29,25,0,29
86634,1063528366,1100.0,27.0,17,11,1,16
86639,1063528360,25722.0,157.0,91,69,2,89
86642,1063528357,5203.0,10.0,57,45,1,56
86669,1063529045,30528.0,48.0,30,14,4,26
86671,1063529030,125812.0,109.0,165,33,9,156
86672,1063551190,12537.0,20.0,29,25,3,26
86717,1063530225,33723.0,12.0,7,1,5,2
86722,1063530212,44131.0,162.0,56,40,12,44
86762,1063528638,40102.0,74.0,57,34,9,48
86763,1063528656,3838.0,38.0,8,1,1,7
86765,1063528642,56006.0,199.0,23,11,5,18
86768,1063528662,41719.0,93.0,53,29,5,48
86770,1063528654,12749.0,124.0,42,27,2,40
86794,1063528767,0.0,4.0,5,1,0,5
86796,1063551146,136129.0,265.0,40,25,9,31
86797,1063528765,42974.0,111.0,58,28,5,53
86798,1063528352,33985.0,69.0,156,79,4,152
86799,1063528754,173681.0,213.0,85,48,8,77
86800,1063528749,87623.0,194.0,26,11,5,21
86801,1063528748,68439.0,212.0,86,43,10,76
86803,1063528744,145278.0,65.0,34,22,5,29
86809,1063529150,115382.0,167.0,75,30,10,65
86810,1063529106,52632.0,132.0,69,41,6,63
86811,1063551202,173883.0,273.0,82,52,11,71
86840,1063528737,38988.0,71.0,94,53,3,91
86843,1063528482,8420.0,168.0,59,13,13,46
86888,1063529320,51044.0,185.0,92,51,10,82
86994,1063551174,4774.0,39.0,6,4,3,3
87006,1063528540,23901.0,39.0,59,46,4,55
87007,1063528532,6950.0,27.0,30,20,2,28
87030,1063529236,120938.0,155.0,49,18,13,36
87034,1063529148,68866.0,157.0,34,12,10,24
87071,1063551197,111815.0,59.0,22,13,6,16
87075,1063528826,82521.0,125.0,153,91,3,150
87079,1063529481,112879.0,267.0,112,63,11,101
87080,1063551271,61816.0,206.0,69,31,7,62
87081,1063528349,8592.0,180.0,39,21,3,36
87082,1063529104,45654.0,267.0,52,25,10,42
87084,1063529477,47164.0,186.0,31,19,6,25
87085,1063551279,13302.0,200.0,35,12,8,27
87112,1063551179,5139.0,23.0,9,6,2,7
87214,1063528833,33108.0,99.0,31,16,7,24
87247,1063529114,6338.0,67.0,57,38,2,55
87251,1063528873,0.0,0.0,21,0,0,21
87252,1063528866,12139.0,14.0,7,4,2,5
87254,1063528846,7810.0,116.0,41,28,3,38
87255,1063528862,2997.0,47.0,39,11,1,38
87257,1063551272,27624.0,81.0,6,5,3,3
87313,1063551161,10858.0,15.0,4,2,2,2
87503,1063529140,63709.0,26.0,31,18,2,29
87504,1063551217,22448.0,270.0,37,8,7,30
87512,1063529000,15255.0,151.0,23,8,11,12
87529,1063551180,62968.0,263.0,49,34,11,38
87532,1063529009,45342.0,48.0,22,13,4,18
87534,1063551185,21051.0,28.0,6,2,5,1
87537,1063528994,27069.0,37.0,25,17,2,23
87543,1063529660,6877.0,108.0,22,12,5,17
87557,1063529667,0.0,0.0,14,7,0,14
87559,1063529675,9537.0,72.0,37,11,2,35
87600,1063528869,29177.0,198.0,20,10,5,15
87609,1063528840,6767.0,71.0,8,4,1,7
87647,1063529470,30109.0,65.0,64,11,11,53
87665,1063528783,69566.0,119.0,32,23,12,20
87669,1063528797,10459.0,5.0,35,14,1,34
87673,1063528772,20808.0,109.0,40,19,5,35
87687,1063528770,3261.0,22.0,20,12,3,17
87769,1063528822,17541.0,53.0,42,18,3,39
87786,1063529682,1512.0,0.0,9,3,1,8
87788,1063529686,13001.0,108.0,114,7,3,111
87790,1063529696,500.0,112.0,11,2,1,10
87797,1063528778,48202.0,150.0,66,29,6,60
87851,1063529162,66987.0,23.0,14,8,2,12
87854,1063529499,44918.0,171.0,42,18,14,28
87865,1063551254,43032.0,41.0,19,11,4,15
87867,1063529398,5134.0,34.0,46,26,2,44
87869,1063551252,45682.0,51.0,36,12,4,32
87872,1063551243,21501.0,51.0,54,30,5,49
87873,1063529442,658484.0,94.0,26,9,5,21
87879,1063529338,10335.0,102.0,15,3,4,11
87897,1063529800,54487.0,126.0,54,15,5,49
87912,1063551297,202543.0,116.0,20,18,10,10
87916,1063528904,52439.0,125.0,79,49,12,67
87919,1063551257,98605.0,118.0,49,32,6,43
87920,1063551222,81697.0,65.0,40,34,4,36
87924,1063529439,39720.0,67.0,49,34,4,45
87946,1063529097,7152.0,52.0,63,53,3,60
87950,1063529082,51953.0,113.0,40,30,4,36
87954,1063529075,119613.0,159.0,69,32,9,60
87965,1063529073,54779.0,155.0,27,20,2,25
87968,1063529065,12175.0,84.0,104,66,4,100
87973,1063529062,8181.0,303.0,122,42,4,118
88019,1063529136,56474.0,107.0,34,14,9,25
88031,1063528853,8762.0,221.0,36,5,4,32
88032,1063529406,33040.0,74.0,37,27,6,31
88033,1063529365,21875.0,46.0,17,9,4,13
88034,1063529350,28824.0,146.0,45,20,6,39
88035,1063529353,0.0,3.0,25,14,0,25
88036,1063529355,18409.0,56.0,23,12,3,20
88038,1063529375,43200.0,200.0,51,24,10,41
88039,1063529385,98238.0,169.0,36,29,5,31
88042,1063551237,42650.0,50.0,10,6,4,6
88044,1063551232,64337.0,195.0,14,7,8,6
88049,1063529268,78755.0,101.0,48,12,11,37
88115,1063529178,0.0,97.0,35,16,0,35
88118,1063528942,12131.0,35.0,9,5,4,5
88120,1063529165,52512.0,23.0,48,27,2,46
88123,1063551214,50421.0,327.0,65,46,7,58
88131,1063529190,43698.0,64.0,76,36,7,69
88132,1063529119,66863.0,134.0,142,53,4,138
88133,1063529197,17459.0,30.0,60,32,4,56
88137,1063528924,10707.0,87.0,53,33,5,48
88138,1063528937,26942.0,32.0,103,65,2,101
88139,1063529180,41301.0,69.0,54,38,3,51
88140,1063528932,55955.0,120.0,100,61,9,91
88141,1063529212,43727.0,133.0,49,14,7,42
88142,1063529239,3879.0,46.0,22,10,2,20
88143,1063529188,26404.0,27.0,38,21,2,36
88146,1063529169,8127.0,25.0,66,33,2,64
88148,1063529020,924.0,26.0,29,16,2,27
88159,1063529528,350800.0,373.0,50,20,4,46
88161,1063529539,465598.0,112.0,30,21,7,23
88168,1063528955,20881.0,33.0,42,21,5,37
88170,1063528952,62271.0,135.0,26,16,7,19
88171,1063528950,189924.0,444.0,62,30,18,44
88172,1063528959,55074.0,155.0,69,35,12,57
88197,1063529253,2684.0,36.0,20,8,2,18
88199,1063528929,274124.0,24.0,69,48,3,66
88201,1063529490,281399.0,147.0,126,33,9,117
88266,1063529052,239835.0,171.0,39,12,5,34
88289,1063529059,41319.0,57.0,44,36,3,41
88298,1063529455,34504.0,30.0,81,67,2,79
88300,1063529452,43301.0,57.0,18,10,6,12
88301,1063551268,55297.0,88.0,26,14,4,22
88303,1063529461,48936.0,278.0,70,55,9,61
88304,1063529448,0.0,8.0,9,5,0,9
88305,1063529393,250594.0,271.0,85,47,9,76
88319,1063529525,1793.0,20.0,21,16,2,19
88322,1063529511,0.0,0.0,7,5,0,7
88324,1063529522,33227.0,48.0,30,13,3,27
88326,1063529513,0.0,79.0,24,16,0,24
88327,1063529501,527.0,86.0,15,8,1,14
88355,1063528921,0.0,8.0,40,21,0,40
88455,1063529288,11064.0,45.0,35,19,3,32
88457,1063551233,47965.0,102.0,20,8,10,10
88501,1063530310,48368.0,59.0,47,21,6,41
88507,1063530915,0.0,17.0,20,11,0,20
88511,1063530919,123575.0,173.0,96,63,9,87
88513,1063530907,1927.0,104.0,25,10,15,10
88527,1063529634,37247.0,186.0,50,10,12,38
88528,1063529608,92478.0,171.0,68,39,8,60
88534,1063529747,125924.0,67.0,46,19,4,42
88539,1063529763,114824.0,6.0,6,3,1,5
88540,1063529625,0.0,9.0,42,25,0,42
88541,1063529759,124427.0,163.0,17,3,5,12
88547,1063529753,114824.0,12.0,36,16,1,35
88550,1063529756,115314.0,11.0,12,7,2,10
88566,1063529553,370538.0,76.0,75,24,5,70
88567,1063529535,382871.0,70.0,54,29,3,51
88568,1063529547,53418.0,59.0,18,14,5,13
88576,1063529767,4011.0,8.0,15,10,1,14
88578,1063529739,63156.0,102.0,50,28,3,47
88583,1063529778,114824.0,7.0,7,5,1,6
88597,1063529612,40951.0,127.0,61,17,11,50
88599,1063529630,63014.0,93.0,46,26,5,41
88611,1063530563,11804.0,169.0,49,26,4,45
88614,1063530528,36256.0,101.0,105,32,6,99
88616,1063530566,15697.0,115.0,97,13,1,96
88650,1063551282,74950.0,225.0,64,54,8,56
88683,1063529657,413181.0,49.0,19,8,6,13
88725,1063551230,21491.0,60.0,40,13,3,37
88726,1063529273,70309.0,80.0,113,69,4,109
88727,1063529295,17496.0,32.0,19,12,2,17
88729,1063529278,17227.0,26.0,36,9,1,35
88731,1063529730,87847.0,251.0,34,15,12,22
88732,1063529720,72769.0,125.0,53,39,6,47
88734,1063529729,47696.0,173.0,34,23,7,27
88737,1063529713,1726.0,7.0,45,36,2,43
88738,1063529717,117953.0,115.0,16,10,4,12
88767,1063529312,17227.0,34.0,21,7,1,20
88820,1063529643,16631.0,144.0,34,19,4,30
88822,1063529635,15342.0,59.0,61,17,4,57
88836,1063529735,0.0,2.0,4,0,0,4
88844,1063529645,9538.0,10.0,43,21,2,41
88845,1063529640,0.0,0.0,9,2,0,9
88848,1063529652,39619.0,104.0,71,42,2,69
88869,1063529632,3369.0,13.0,51,37,2,49
88870,1063529583,12811.0,115.0,24,18,5,19
88871,1063529590,48090.0,115.0,211,50,10,201
88887,1063529581,7804.0,57.0,34,29,2,32
88888,1063529570,4034.0,9.0,10,6,1,9
88896,1063529464,133162.0,59.0,13,4,5,8
88904,1063529600,0.0,1.0,7,2,0,7
88916,1063529708,0.0,7.0,63,32,0,63
88925,1063529648,16149.0,105.0,39,8,3,36
89025,1063530027,21100.0,94.0,30,13,2,28
